i_mean,q_mean,i_std,q_std,i_var,q_var,iq_cov,amplitude_mean,amplitude_std,amplitude_var,phase_mean,phase_std,real_kurtosis_like,imag_kurtosis_like,papr_db,snr_db,channel_type,modulation
-0.0030714946526028382,0.01319899505078993,0.7750493584043506,0.7776817240859197,0.6007015079629955,0.6047888639772485,0.004415650922559829,1.0524885619148392,0.31295662084133846,0.09794184652842927,0.03339082372082527,1.7837519528376462,1.638744064417834,1.6379752188229446,6.162689637209321,6.924836618129255,Rayleigh,QPSK
-0.010548261707317203,-0.0023484967146991066,0.7072756813941772,0.7077395381644638,0.5002388894915977,0.5008952538812484,0.010606711903630033,1.0003359226930644,0.024061720730791283,0.000578966404526591,-0.021982594615611944,1.766283407652076,1.0055593414068444,1.0047048629648412,0.670189942499809,29.268410005694456,Rayleigh,QPSK
0.00019348434002325213,0.007961090108957937,0.7096583796435553,0.7096117310083183,0.5036150157983165,0.5035488087846219,-0.0011037474617551512,1.0023021105907786,0.051163659760829656,0.0026177200801219395,0.019240268373163352,1.756352321815708,1.020721282879418,1.0207516367089011,1.4467824010489023,22.849421383492185,Rayleigh,QPSK
-0.020714386296573836,-0.004164817792830792,0.7283392962036263,0.7307928354151859,0.5304781303943936,0.534058168294167,-0.004752355775432579,1.0137372363823993,0.19318267460418642,0.03731954576722697,-0.0005725165505072126,1.7884773026813867,1.2752626704384755,1.2716078248614104,4.5482939743064925,11.304769326858828,AWGN,QPSK
0.002410115070024059,0.008661876036999581,0.7874860252391073,0.7754951367756198,0.6201342399468879,0.6013927071626373,0.002580853027785448,1.0582084325232,0.3190653494152072,0.10180269719744826,0.0008154162660370121,1.7822333965200807,1.6545278377114785,1.6544022266788054,5.760760525619846,6.70635244682478,AWGN,QPSK
0.0019291025202512445,0.01345646184289098,0.7121635447708481,0.7101570910756133,0.5071769145005798,0.504323094004977,-0.0021738109714352152,1.0035806475515956,0.06716167186230215,0.004510690167339548,0.030912394426905045,1.7556722708305177,1.0359945638241754,1.036959380268116,1.7179462652885544,20.371831954200907,Rayleigh,QPSK
0.015746905478059698,-0.0031856392812720947,0.7201062014741934,0.7220461131786526,0.5185529414015915,0.5213505895563997,-0.005591376571311203,1.0101177083804538,0.14079722832491082,0.01982385950397707,0.004349785879268789,1.7459752197539684,1.1518069055590348,1.1498661498718428,3.8966010894181053,14.038933843996702,Rayleigh,QPSK
-0.002803575596231346,0.0016595553333839824,0.7567858470962128,0.760679105444609,0.5727248183651323,0.5786327014600107,0.007935278947629937,1.0379494608865663,0.2720828010559611,0.07402905063045773,-0.014910526897451253,1.776702772677067,1.5052505605692508,1.4846582867406897,5.216910586524466,8.271301433543726,AWGN,QPSK
0.011232788171453439,-0.007416143327441439,0.7239966095778996,0.7273015827796286,0.5241710906802935,0.528967592313753,0.009753533861096186,1.0141878943101166,0.15729835581091214,0.02474277274081632,-0.024243525621871737,1.7512373662188108,1.1909509224784895,1.1873468882868317,4.245276483969388,12.858724342217924,AWGN,QPSK
0.005586220795109904,0.0019431867373879285,0.7070063932393034,0.7079086826375668,0.49985804008124846,0.5011347029536553,-0.007674360646463463,1.0002317831114456,0.023750893163624644,0.0005641049260699119,0.016154483527299264,1.7505518050471665,1.004845850010355,1.0043412197328627,0.789792244079641,29.4712970263465,AWGN,QPSK
